sample_id,frame,simulation_time,lap_id,ego_speed_kmh,ego_x,ego_y,ego_z,ego_roll,ego_pitch,ego_yaw,lidar_points,semantic_points,adaptive_25d_cells,terrain_cells,static_obstacle_cells,vehicle_cells,pedestrian_cells,road_cells,sidewalk_cells,min_resolution_m,max_resolution_m,front_vehicle,front_distance_m,front_speed_kmh,collision_count,scenario,depression_id,depression_center_m,depression_start_m,depression_end_m,distance_to_depression_m,inside_depression,weather,raw_lidar_file,semantic_lidar_file,adaptive_25d_file
27919,253749,2800.529,5,36.278,3693.402,-1.928,0.002,-0.0,0.0,-0.002,3607,6398,2566,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-206.6,0,Daylight_No_Rain,raw_lidar\lidar_027919.npy,semantic_lidar\semantic_027919.npy,adaptive_2_5d\grid_027919.npz
27920,253751,2800.629,5,36.231,3694.912,-1.928,0.002,-0.0,0.0,-0.002,11032,20257,7906,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-205.09,0,Daylight_No_Rain,raw_lidar\lidar_027920.npy,semantic_lidar\semantic_027920.npy,adaptive_2_5d\grid_027920.npz
27921,253753,2800.729,5,36.278,3695.415,-1.928,0.002,-0.0,0.0,-0.002,3534,6398,2546,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-204.59,0,Daylight_No_Rain,raw_lidar\lidar_027921.npy,semantic_lidar\semantic_027921.npy,adaptive_2_5d\grid_027921.npz
27922,253755,2800.829,5,36.231,3696.924,-1.928,0.002,-0.0,0.0,-0.002,11044,20263,7877,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-203.08,0,Daylight_No_Rain,raw_lidar\lidar_027922.npy,semantic_lidar\semantic_027922.npy,adaptive_2_5d\grid_027922.npz
27923,253757,2800.929,5,36.278,3697.427,-1.928,0.002,-0.0,0.0,-0.002,3543,6398,2542,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-202.57,0,Daylight_No_Rain,raw_lidar\lidar_027923.npy,semantic_lidar\semantic_027923.npy,adaptive_2_5d\grid_027923.npz
27924,253759,2801.029,5,36.278,3698.434,-1.929,0.002,-0.0,0.0,-0.002,11089,20267,7928,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-201.57,0,Daylight_No_Rain,raw_lidar\lidar_027924.npy,semantic_lidar\semantic_027924.npy,adaptive_2_5d\grid_027924.npz
27925,253761,2801.129,5,36.231,3698.937,-1.929,0.002,-0.0,0.0,-0.002,3511,6398,2512,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-201.06,0,Daylight_No_Rain,raw_lidar\lidar_027925.npy,semantic_lidar\semantic_027925.npy,adaptive_2_5d\grid_027925.npz
27926,253763,2801.229,5,36.231,3699.943,-1.929,0.002,-0.0,0.0,-0.002,11032,20277,7949,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-200.06,0,Daylight_No_Rain,raw_lidar\lidar_027926.npy,semantic_lidar\semantic_027926.npy,adaptive_2_5d\grid_027926.npz
27927,253765,2801.329,5,36.231,3700.949,-1.929,0.002,-0.0,0.0,-0.002,3576,6398,2556,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-199.05,0,Daylight_No_Rain,raw_lidar\lidar_027927.npy,semantic_lidar\semantic_027927.npy,adaptive_2_5d\grid_027927.npz
27928,253767,2801.429,5,36.231,3701.956,-1.929,0.002,-0.0,0.0,-0.002,11056,20293,7933,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-198.04,0,Daylight_No_Rain,raw_lidar\lidar_027928.npy,semantic_lidar\semantic_027928.npy,adaptive_2_5d\grid_027928.npz
27929,253769,2801.529,5,36.231,3702.962,-1.929,0.002,-0.0,0.0,-0.002,3496,6397,2499,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-197.04,0,Daylight_No_Rain,raw_lidar\lidar_027929.npy,semantic_lidar\semantic_027929.npy,adaptive_2_5d\grid_027929.npz
27930,253771,2801.629,5,36.231,3703.968,-1.929,0.002,-0.0,0.0,-0.002,11075,20314,7944,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-196.03,0,Daylight_No_Rain,raw_lidar\lidar_027930.npy,semantic_lidar\semantic_027930.npy,adaptive_2_5d\grid_027930.npz
27931,253773,2801.729,5,36.231,3704.974,-1.929,0.002,-0.0,0.0,-0.002,3505,6397,2505,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-195.03,0,Daylight_No_Rain,raw_lidar\lidar_027931.npy,semantic_lidar\semantic_027931.npy,adaptive_2_5d\grid_027931.npz
27932,253775,2801.829,5,36.231,3705.98,-1.929,0.002,-0.0,0.0,-0.002,11203,20334,7963,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-194.02,0,Daylight_No_Rain,raw_lidar\lidar_027932.npy,semantic_lidar\semantic_027932.npy,adaptive_2_5d\grid_027932.npz
27933,253777,2801.929,5,36.231,3706.987,-1.929,0.002,-0.0,0.0,-0.002,3497,6397,2498,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-193.01,0,Daylight_No_Rain,raw_lidar\lidar_027933.npy,semantic_lidar\semantic_027933.npy,adaptive_2_5d\grid_027933.npz
27934,253779,2802.029,5,36.231,3707.993,-1.929,0.002,-0.0,0.0,-0.002,11147,20362,7896,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-192.01,0,Daylight_No_Rain,raw_lidar\lidar_027934.npy,semantic_lidar\semantic_027934.npy,adaptive_2_5d\grid_027934.npz
27935,253781,2802.129,5,36.231,3708.999,-1.929,0.002,-0.0,0.0,-0.002,3509,6397,2483,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-191.0,0,Daylight_No_Rain,raw_lidar\lidar_027935.npy,semantic_lidar\semantic_027935.npy,adaptive_2_5d\grid_027935.npz
27936,253783,2802.229,5,36.231,3710.006,-1.929,0.002,-0.0,0.0,-0.002,11352,20377,8044,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-189.99,0,Daylight_No_Rain,raw_lidar\lidar_027936.npy,semantic_lidar\semantic_027936.npy,adaptive_2_5d\grid_027936.npz
27937,253785,2802.329,5,36.231,3711.012,-1.929,0.002,-0.0,0.0,-0.002,3561,6397,2531,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-188.99,0,Daylight_No_Rain,raw_lidar\lidar_027937.npy,semantic_lidar\semantic_027937.npy,adaptive_2_5d\grid_027937.npz
27938,253787,2802.429,5,36.231,3712.018,-1.929,0.002,-0.0,0.0,-0.002,11277,20372,7964,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-187.98,0,Daylight_No_Rain,raw_lidar\lidar_027938.npy,semantic_lidar\semantic_027938.npy,adaptive_2_5d\grid_027938.npz
27939,253789,2802.529,5,36.231,3713.024,-1.929,0.002,-0.0,0.0,-0.002,3525,6397,2520,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-186.98,0,Daylight_No_Rain,raw_lidar\lidar_027939.npy,semantic_lidar\semantic_027939.npy,adaptive_2_5d\grid_027939.npz
27940,253791,2802.629,5,36.231,3714.031,-1.929,0.002,-0.0,0.0,-0.002,11108,20346,7892,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-185.97,0,Daylight_No_Rain,raw_lidar\lidar_027940.npy,semantic_lidar\semantic_027940.npy,adaptive_2_5d\grid_027940.npz
27941,253793,2802.729,5,36.231,3715.037,-1.929,0.002,-0.0,0.0,-0.002,3505,6397,2506,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-184.96,0,Daylight_No_Rain,raw_lidar\lidar_027941.npy,semantic_lidar\semantic_027941.npy,adaptive_2_5d\grid_027941.npz
27942,253795,2802.829,5,36.278,3716.546,-1.929,0.002,-0.0,0.0,-0.002,11198,20318,7984,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-183.45,0,Daylight_No_Rain,raw_lidar\lidar_027942.npy,semantic_lidar\semantic_027942.npy,adaptive_2_5d\grid_027942.npz
27943,253797,2802.929,5,36.231,3717.049,-1.929,0.002,-0.0,0.0,-0.002,3494,6397,2499,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-182.95,0,Daylight_No_Rain,raw_lidar\lidar_027943.npy,semantic_lidar\semantic_027943.npy,adaptive_2_5d\grid_027943.npz
27944,253799,2803.029,5,36.231,3718.055,-1.929,0.002,-0.0,0.0,-0.002,11106,20298,7955,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-181.95,0,Daylight_No_Rain,raw_lidar\lidar_027944.npy,semantic_lidar\semantic_027944.npy,adaptive_2_5d\grid_027944.npz
27945,253801,2803.129,5,36.231,3719.062,-1.929,0.002,-0.0,0.0,-0.002,3496,6397,2511,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-180.94,0,Daylight_No_Rain,raw_lidar\lidar_027945.npy,semantic_lidar\semantic_027945.npy,adaptive_2_5d\grid_027945.npz
27946,253803,2803.229,5,36.231,3720.068,-1.929,0.002,-0.0,0.0,-0.002,11163,20281,7957,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-179.93,0,Daylight_No_Rain,raw_lidar\lidar_027946.npy,semantic_lidar\semantic_027946.npy,adaptive_2_5d\grid_027946.npz
27947,253805,2803.329,5,36.231,3721.074,-1.929,0.002,-0.0,0.0,-0.002,3461,6397,2527,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-178.93,0,Daylight_No_Rain,raw_lidar\lidar_027947.npy,semantic_lidar\semantic_027947.npy,adaptive_2_5d\grid_027947.npz
27948,253807,2803.429,5,36.278,3722.584,-1.93,0.002,-0.0,0.0,-0.002,11135,20270,7974,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-177.42,0,Daylight_No_Rain,raw_lidar\lidar_027948.npy,semantic_lidar\semantic_027948.npy,adaptive_2_5d\grid_027948.npz
27949,253809,2803.529,5,36.231,3723.087,-1.93,0.002,-0.0,0.0,-0.002,3517,6397,2545,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-176.91,0,Daylight_No_Rain,raw_lidar\lidar_027949.npy,semantic_lidar\semantic_027949.npy,adaptive_2_5d\grid_027949.npz
27950,253811,2803.629,5,36.231,3724.093,-1.93,0.002,-0.0,0.0,-0.002,11070,20266,7940,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-175.91,0,Daylight_No_Rain,raw_lidar\lidar_027950.npy,semantic_lidar\semantic_027950.npy,adaptive_2_5d\grid_027950.npz
27951,253813,2803.729,5,36.231,3725.099,-1.93,0.002,-0.0,0.0,-0.002,3524,6397,2527,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-174.9,0,Daylight_No_Rain,raw_lidar\lidar_027951.npy,semantic_lidar\semantic_027951.npy,adaptive_2_5d\grid_027951.npz
27952,253815,2803.829,5,36.231,3726.105,-1.93,0.002,-0.0,0.0,-0.002,11182,20259,7944,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-173.89,0,Daylight_No_Rain,raw_lidar\lidar_027952.npy,semantic_lidar\semantic_027952.npy,adaptive_2_5d\grid_027952.npz
27953,253817,2803.929,5,36.231,3727.112,-1.93,0.002,-0.0,0.0,-0.002,3486,6397,2517,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-172.89,0,Daylight_No_Rain,raw_lidar\lidar_027953.npy,semantic_lidar\semantic_027953.npy,adaptive_2_5d\grid_027953.npz
27954,253819,2804.029,5,36.231,3728.118,-1.93,0.002,-0.0,0.0,-0.002,11249,20255,7955,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-171.88,0,Daylight_No_Rain,raw_lidar\lidar_027954.npy,semantic_lidar\semantic_027954.npy,adaptive_2_5d\grid_027954.npz
27955,253821,2804.129,5,36.231,3729.124,-1.93,0.002,-0.0,0.0,-0.002,3545,6397,2501,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-170.88,0,Daylight_No_Rain,raw_lidar\lidar_027955.npy,semantic_lidar\semantic_027955.npy,adaptive_2_5d\grid_027955.npz
27956,253823,2804.229,5,36.231,3730.131,-1.93,0.002,-0.0,0.0,-0.002,11209,20251,8019,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-169.87,0,Daylight_No_Rain,raw_lidar\lidar_027956.npy,semantic_lidar\semantic_027956.npy,adaptive_2_5d\grid_027956.npz
27957,253825,2804.329,5,36.231,3731.137,-1.93,0.002,-0.0,0.0,-0.002,3481,6396,2488,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-168.86,0,Daylight_No_Rain,raw_lidar\lidar_027957.npy,semantic_lidar\semantic_027957.npy,adaptive_2_5d\grid_027957.npz
27958,253827,2804.429,5,36.231,3732.143,-1.93,0.002,-0.0,0.0,-0.002,11076,20251,7927,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-167.86,0,Daylight_No_Rain,raw_lidar\lidar_027958.npy,semantic_lidar\semantic_027958.npy,adaptive_2_5d\grid_027958.npz
27959,253829,2804.529,5,36.231,3733.149,-1.93,0.002,-0.0,0.0,-0.002,3512,6396,2499,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-166.85,0,Daylight_No_Rain,raw_lidar\lidar_027959.npy,semantic_lidar\semantic_027959.npy,adaptive_2_5d\grid_027959.npz
27960,253831,2804.629,5,36.231,3734.156,-1.93,0.002,-0.0,0.0,-0.002,11217,20249,7987,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-165.84,0,Daylight_No_Rain,raw_lidar\lidar_027960.npy,semantic_lidar\semantic_027960.npy,adaptive_2_5d\grid_027960.npz
27961,253833,2804.729,5,36.231,3735.162,-1.93,0.002,-0.0,0.0,-0.002,3532,6396,2524,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-164.84,0,Daylight_No_Rain,raw_lidar\lidar_027961.npy,semantic_lidar\semantic_027961.npy,adaptive_2_5d\grid_027961.npz
27962,253835,2804.829,5,36.231,3736.168,-1.93,0.002,-0.0,0.0,-0.002,11150,20248,7964,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-163.83,0,Daylight_No_Rain,raw_lidar\lidar_027962.npy,semantic_lidar\semantic_027962.npy,adaptive_2_5d\grid_027962.npz
27963,253837,2804.929,5,36.232,3737.174,-1.93,0.002,-0.0,0.0,-0.002,3561,6395,2547,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-162.83,0,Daylight_No_Rain,raw_lidar\lidar_027963.npy,semantic_lidar\semantic_027963.npy,adaptive_2_5d\grid_027963.npz
27964,253839,2805.029,5,36.232,3738.18,-1.93,0.002,-0.0,0.0,-0.002,11132,20251,7977,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-161.82,0,Daylight_No_Rain,raw_lidar\lidar_027964.npy,semantic_lidar\semantic_027964.npy,adaptive_2_5d\grid_027964.npz
27965,253841,2805.129,5,36.232,3739.187,-1.93,0.002,-0.0,0.0,-0.002,3503,6395,2506,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-160.81,0,Daylight_No_Rain,raw_lidar\lidar_027965.npy,semantic_lidar\semantic_027965.npy,adaptive_2_5d\grid_027965.npz
27966,253843,2805.229,5,36.232,3740.193,-1.93,0.002,-0.0,0.0,-0.002,11183,20251,7974,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-159.81,0,Daylight_No_Rain,raw_lidar\lidar_027966.npy,semantic_lidar\semantic_027966.npy,adaptive_2_5d\grid_027966.npz
27967,253845,2805.329,5,36.279,3741.702,-1.93,0.002,-0.0,0.0,-0.002,3565,6395,2556,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-158.3,0,Daylight_No_Rain,raw_lidar\lidar_027967.npy,semantic_lidar\semantic_027967.npy,adaptive_2_5d\grid_027967.npz
27968,253847,2805.429,5,36.279,3742.709,-1.93,0.002,-0.0,0.0,-0.002,11076,20252,7923,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-157.29,0,Daylight_No_Rain,raw_lidar\lidar_027968.npy,semantic_lidar\semantic_027968.npy,adaptive_2_5d\grid_027968.npz
27969,253849,2805.529,5,36.232,3743.212,-1.93,0.002,-0.0,0.0,-0.002,3564,6395,2524,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-156.79,0,Daylight_No_Rain,raw_lidar\lidar_027969.npy,semantic_lidar\semantic_027969.npy,adaptive_2_5d\grid_027969.npz
27970,253851,2805.629,5,36.232,3744.218,-1.93,0.002,-0.0,0.0,-0.002,11127,20252,7954,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-155.78,0,Daylight_No_Rain,raw_lidar\lidar_027970.npy,semantic_lidar\semantic_027970.npy,adaptive_2_5d\grid_027970.npz
27971,253853,2805.729,5,36.232,3745.224,-1.931,0.002,-0.0,0.0,-0.002,3519,6395,2542,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-154.78,0,Daylight_No_Rain,raw_lidar\lidar_027971.npy,semantic_lidar\semantic_027971.npy,adaptive_2_5d\grid_027971.npz
27972,253855,2805.829,5,36.231,3746.23,-1.931,0.002,-0.0,0.0,-0.002,11235,20252,8010,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-153.77,0,Daylight_No_Rain,raw_lidar\lidar_027972.npy,semantic_lidar\semantic_027972.npy,adaptive_2_5d\grid_027972.npz
27973,253857,2805.929,5,36.231,3747.237,-1.931,0.002,-0.0,0.0,-0.002,3472,6394,2508,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-152.76,0,Daylight_No_Rain,raw_lidar\lidar_027973.npy,semantic_lidar\semantic_027973.npy,adaptive_2_5d\grid_027973.npz
27974,253859,2806.029,5,36.278,3748.746,-1.931,0.002,-0.0,0.0,-0.002,11090,20249,7911,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-151.25,0,Daylight_No_Rain,raw_lidar\lidar_027974.npy,semantic_lidar\semantic_027974.npy,adaptive_2_5d\grid_027974.npz
27975,253861,2806.129,5,36.231,3749.249,-1.931,0.002,-0.0,0.0,-0.002,3504,6394,2496,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-150.75,0,Daylight_No_Rain,raw_lidar\lidar_027975.npy,semantic_lidar\semantic_027975.npy,adaptive_2_5d\grid_027975.npz
27976,253863,2806.229,5,36.231,3750.256,-1.931,0.002,-0.0,0.0,-0.002,11172,20249,8016,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-149.74,0,Daylight_No_Rain,raw_lidar\lidar_027976.npy,semantic_lidar\semantic_027976.npy,adaptive_2_5d\grid_027976.npz
27977,253865,2806.329,5,36.231,3751.262,-1.931,0.002,-0.0,0.0,-0.002,3501,6394,2533,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-148.74,0,Daylight_No_Rain,raw_lidar\lidar_027977.npy,semantic_lidar\semantic_027977.npy,adaptive_2_5d\grid_027977.npz
27978,253867,2806.429,5,36.231,3752.268,-1.931,0.002,-0.0,0.0,-0.002,11038,20250,7904,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-147.73,0,Daylight_No_Rain,raw_lidar\lidar_027978.npy,semantic_lidar\semantic_027978.npy,adaptive_2_5d\grid_027978.npz
27979,253869,2806.529,5,36.231,3753.274,-1.931,0.002,-0.0,0.0,-0.002,3483,6394,2492,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-146.73,0,Daylight_No_Rain,raw_lidar\lidar_027979.npy,semantic_lidar\semantic_027979.npy,adaptive_2_5d\grid_027979.npz
27980,253871,2806.629,5,36.278,3754.784,-1.931,0.002,-0.0,0.0,-0.002,11171,20250,7920,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-145.22,0,Daylight_No_Rain,raw_lidar\lidar_027980.npy,semantic_lidar\semantic_027980.npy,adaptive_2_5d\grid_027980.npz
27981,253873,2806.729,5,36.231,3755.287,-1.931,0.002,-0.0,0.0,-0.002,3513,6394,2525,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-144.71,0,Daylight_No_Rain,raw_lidar\lidar_027981.npy,semantic_lidar\semantic_027981.npy,adaptive_2_5d\grid_027981.npz
27982,253875,2806.829,5,36.278,3756.796,-1.931,0.002,-0.0,0.0,-0.002,11157,20248,7949,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-143.2,0,Daylight_No_Rain,raw_lidar\lidar_027982.npy,semantic_lidar\semantic_027982.npy,adaptive_2_5d\grid_027982.npz
27983,253877,2806.929,5,36.231,3757.299,-1.931,0.002,-0.0,0.0,-0.002,3611,6394,2544,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-142.7,0,Daylight_No_Rain,raw_lidar\lidar_027983.npy,semantic_lidar\semantic_027983.npy,adaptive_2_5d\grid_027983.npz
27984,253879,2807.029,5,36.278,3758.809,-1.931,0.002,-0.0,0.0,-0.002,11159,20248,7975,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-141.19,0,Daylight_No_Rain,raw_lidar\lidar_027984.npy,semantic_lidar\semantic_027984.npy,adaptive_2_5d\grid_027984.npz
27985,253881,2807.129,5,36.231,3759.312,-1.931,0.002,-0.0,0.0,-0.002,3493,6394,2517,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-140.69,0,Daylight_No_Rain,raw_lidar\lidar_027985.npy,semantic_lidar\semantic_027985.npy,adaptive_2_5d\grid_027985.npz
27986,253883,2807.229,5,36.231,3760.318,-1.931,0.002,-0.0,0.0,-0.002,11263,20248,7988,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-139.68,0,Daylight_No_Rain,raw_lidar\lidar_027986.npy,semantic_lidar\semantic_027986.npy,adaptive_2_5d\grid_027986.npz
27987,253885,2807.329,5,36.231,3761.324,-1.931,0.002,-0.0,0.0,-0.002,3490,6394,2531,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-138.68,0,Daylight_No_Rain,raw_lidar\lidar_027987.npy,semantic_lidar\semantic_027987.npy,adaptive_2_5d\grid_027987.npz
27988,253887,2807.429,5,36.231,3762.331,-1.931,0.002,-0.0,0.0,-0.002,11206,20249,8004,0,0,0,0,0,0,0.05000000074505806,0.5,NONE,-1.0,-1.0,0,STANDARD_ROAD,3,3900.0,3888.0,3912.0,-137.67,0,Daylight_No_Rain,raw_lidar\lidar_027988.npy,semantic_lidar\semantic_027988.npy,adaptive_2_5d\grid_027988.npz
